IdPost,Content
16728039,"my input:
Don't get your friend to go on cam, just let her do calls, get another video, edit it to make it look perfect and use that for whoring, if anyone asks to speak to you, just give them your friends number and she can call with a blocked numb, this is actually what i do, but she isnt a friend i have leverage so it works out for me."
16591431,"Ok guys this is my first ewhore pack so i really hope you enjoy it! Her name is Bailey Kline. This girl is HOT! This is GOOD SHIT!!! You'll love it! Will be making more packs soon.

***LINK***Preview[https://imageshack.us/photo/my-images/543/31587424.jpg/]***LINK***

***LINK***Updated Download Link[http://adf.ly/3FFF5]***LINK***"
20463687,"***CITING***[https://hackforums.net/showthread.php?pid=19760932#pid19760932]***CITING***

Girlfriend stalking not included in this instruction.... say whatt?!!?!"
14271246,What if I don't want a long distance relationship?
36517694,"I'm a girl hun, talk to me ;) (PAYPAL ONLY) ;D"
36517674,I'm a girl and I can give you a sexy cam-show for only $50 honey :* <3
16505198,"i have like 80 pics of the same girl with a few mins cam video. Not all of the pics of the girl are naked only some are clothed which you can use as a profile pic

pm me for more info"
34422575,"***CITING***[https://hackforums.net/showthread.php?pid=34413681#pid34413681]***CITING***

Dude, what the fuck? You ruined a guys happy life because he was looking to meet girls on Omegle and you can't be sure he was even looking for underage. Wow you are really low. What if he was your uncle? Hope he gets Feds on you."
34421756,Lol last time I had a girl which was watching porn and masturbating :D
16182741,"***LINK***http://snpr.cm/ot2PzG.png[http://snpr.cm/ot2PzG.png]***LINK***

Didn't spend much time on it at all. Should consider getting a new pack with papers or something. Works better than body writing."
32162619,"***CITING***[https://hackforums.net/showthread.php?pid=32161688#pid32161688]***CITING***

If you order one of the bigger packages, yes, I can."
32113937,I'm online and take orders again. Let me know if you're interested in any of my packages.
16150500,"***CITING***[https://hackforums.net/showthread.php?pid=16144907#pid16144907]***CITING***

You can find the best blackmail tut on TeachGalaxy.com
***CITING***[https://hackforums.net/showthread.php?pid=16144731#pid16144731]***CITING***

This was illegal. If they pay for it you MUST give them it, that is the only reason E-Whoring is even a little bit safe to do..
I just wanted to throw in there that I made $360 in the last two days using 1 iPhone app. If anyone needs any help tell me and I can steer you in the right direction
Also an answer to your question is to use mycam and download a video that has the girl typing and one of the same girl waving. Id throw you a link but I am on my phone right now, sorry"
31579591,Im running a legitimate service. I'll do a 45% off on a 10k package for your satisfaction. @iKaros
15286699,"Nice picture packs, thanks for contributing."
15254315,Dude there's huge amount of e-whore packs all of this section. Just look for one you like.
15254292,"Hello guys as u can see im new here and im in need of a pack pref blondes 
Thank you ^^ 
P.S send me a pm with link"
14849341,"***CITING***[https://hackforums.net/showthread.php?pid=13786346#pid13786346]***CITING***

nah i didnt get it from instructable  i think it was ladyada and i just forgot to source it put i can edit the post now."
1061726,"It's a risk, up to you whether to take it or not.
You can always run it on a VM or use a packet sniffer to determine if it's legit."
40198910,"It's normal for girls to not want to start conversations. They are usually sticking to the norm that guys need to be the one who is forward and ask the other one out and so on.

What you need to do for her to start conversations with you is actually just to not start ones with her. Let her write to you. Forget about her for a day or two.

And, you could ask her out if you want. I suggest meeting her in real life first, not being a date and actually getting to know her, as people are diffrent irl and on the internet."
12877103,"hmm will see what others have to say.  Bought Fatality's last ebook and it was quite the turd, just a repackaged DTV exploit guide.

Maybe this one wont suck, and it's only half the price. I'll buy if it gets good reviews"
14776547,"Gaint Pack
hun i want it posted here 
PM You.."
14776385,"ill hook you up with
i hope you enjoy the pack and whore in a lot of money"
14781480,"Can i have the pack please?
Sounds interesting."
12083967,Vouch for my good friend Randi. Her ebooks are always top notch!
1038255,"NO you didnt infect yourself
You probably just hit host

To avoid that fully route your ips in cain and monitor who is sending in the most packets
That will be host"
36438316,"I am looking for buying mixed country exploit pack traffic. I am looking for REAL HUMAN traffic. I want traffic for my sweet orange. If traffic is good and i get good infection rates than i will keep buying bulk from you. 

I can pay by PM/WMZ/BTC

If anyone has anything like that. Feel free to pm me or post here. I will prefer PM more than post. Thanks ***IMG***[images/smilies/blackhat.gif]***IMG***"
36438302,"Found one! Thanks :3

I hope you will crack her :D"
44903155,"***CITING***[https://hackforums.net/showthread.php?pid=44902610#pid44902610]***CITING***

The only way to tell is just go by the flow,  do not cloud your own mind,  never try to convince yourself of what you are not. It's amazing to know you understand your situation well. Keep doing little things for her,  if you love her more and more each day,  that attraction might just become real."
4315867,"***CITING***[https://hackforums.net/showthread.php?pid=4314062#pid4314062]***CITING***

Thanks man !!

only 3 20$ copies left in my back-pack !!"
12561350,"***CITING***[https://hackforums.net/showthread.php?pid=12555293#pid12555293]***CITING***

I did a quick test, which didn't go as planned, I'll have to dissect the torrent packets for more information, I'm guessing it's the checksums in the packets. I didn't send one in my test packet."
13212051,"Let me get this pack

thanks"
14288193,"I got a New E-whoring Video for sale.

Preview:

[img]http://imageshack.us/photo/my-images/600/rubyq.jpg/[/img]

What she does:

Waves
Strips
Get Toys
Finger w/ self
Anal

And much more...

PM me for prices :D.. Leet and Uber Members get discounted price :D"
13549077,This pack has been already released by Starburst. Thread must be closed.
14084963,"**$5.00 For EBOOK Package on Hacking**

[img]http://tomjw.info/image.GIF[/img]

--In the Package--

Hacking your friend's computer.pdf
Hacking - Firewalls And Networks How To Hack Into Remote Computers.pdf
Maximum Security - A Hacker's Guide to Protecting Your Internet.pdf
Hacking Into Computer Systems - Beginners.pdf
How to Make Key Generators.doc
Hackers Survival Guide.doc
Hacking_Pack. (Folder) - 85.txt Tutorials on different variety of ways and other hacking
Lifehacker.pdf

--Info on Package--

Title: Hacking Guide Package 1
Authors: Differs from each book
Price: Currently $5
# of Items:92 Including all the txt files
Little Description: This is an EBook package that exposes hacker's secrets and methods for hacking websites, computers, and going deeper into the computer world.

--More Info--

Copies Available: 100
Payment Method: Only Paypal
For More Info Please Email: ti.ts@dr.com (and yes this is my email you can check with me)

Please PM me if you are interested. And I accept vouches."
14103751,"heres how you see boobs
step 1: go to a party
step 2: find a bitch
step 3: fuck her
step 4: come home and sleep"
44922848,"***CITING***[https://hackforums.net/showthread.php?pid=44922802#pid44922802]***CITING***

Well you never know though because sometimes I call the post office on sunday to see if my package is there or on the truck and sometimes they will let you go to the post office to pick it up instead of waiting for it to be delivered."
14050488,"Can anyone give me a good pack?
I really need some.

Post a preview and PM me the pack!
Thanks guys"
44612916,"Very trustable user, as you can see by his avatar. He gets all the ladies."
34318365,Maybe go download a video from youtube like a girly song or w.e or like one direction and then put a download for the song in the description. And put your file there. And let all the girls download it. Do the same for guys but do something that you want like if you play any steam games. get a steam video and do the same for like hacks or something. Simple
34317289,Anyone know and effective way of spreading i tried uploading to pirate bay and havent gotten alot of slaves and the chat avenue way takes to much time and when i do get someone they have no passwords to anything important and most of them are males acting like females i want both males and female slaves
13930247,"Does anyone have a pack were there is a whore who waves, as i go onto chat avenue and every person asks to come on cam and wave -_-. Any one got a pack? Or a better suggestion? I've made £10 in two days lol :/"
44930070,"Say this: ""I wish sharia law to whole Europe, every women in the world should wear burka, and mean should wear a turban. Also every country's national dish should be kebab with dressing."
44933290,"***CITING***[https://hackforums.net/showthread.php?pid=44933262#pid44933262]***CITING***

But I am talking about majority of girls."
36253176,"Title says it pretty much,

I am looking if someone knows a legit hot girl willing to do fan sign. No nude have to be included. I need 2 pictures. Please no photoshop.

Willing to pay $3 Maximum. 

I can go first only if you prove that it's legit.

You will also have to show me a picture of the girl before."
13663694,"Hey could i get he pack please, thanks."
13244248,"***CITING***[https://hackforums.net/showthread.php?pid=13243986#pid13243986]***CITING***

LMAO! What a fail that was. We shall never speak of this again. xD

Thanks for the pack, btw. :)"
21919054,Please give a link to this packages.
31585792,Lol this is amazing  bro! nice hackpack 2013
44672034,"i found a video where she cries because she's spending christmas alone, bitch has enough body fat to create 4 friends atleast"
44926819,"***LINK***https://hackforums.net/forumdisplay.php?fid=32[https://hackforums.net/forumdisplay.php?fid=32]***LINK***
Great section for such discussion. 

Anyways I just wanted to say that Rosamund Pike was absolutely amazing. I don't think I've seen a movie where a character gave me chills that hard. She was absolutely stunning in every sense of the word."
44926733,"As the thread subject states, what do you guys think after watching Gone Girl? I think the movie was long and really anticipating at some parts. The girl is just very cunning and clever at things."
44917073,"1) The sweater my girlfriend got me for Christmas.
2) The playstation 4 my girlfriend got me (+my games).
3) My phone charger (phone's always in my pocket)."
12734877,He said that his paypal is gender neutral meaning it could be thought of as a girl name.
12734787,"he didn't question it, my real paypal is fairly gender neutral, he probably thought nothing of it"
44877243,"She takes the pill of course, but usually when you finish, you make sure it all comes out... of her cooch lol."
44877185,"If she doesn't wash like a dirty bitch I'd say pretty strong chances?

If she's hygienic you're fine."
12836814,can i have the pass to pack 1 please?
12907266,"Hey interested in pack. pming you now, thanks!"
34144174,"Alternatively you may also look at the {Emissary} Solutions product line. We have {Emissary} NET a high speed state of the art manage remote administration tool jam packed with features or our {Emissary} Control Center, light weight stealthy native remote administrative tool."
13227693,"Congrats, Enjoy with the money. 
May I ask which Video pack did you used?"
13219968,I need this pack and OP is offline can anyone PM me the password real quick?
44903455,"Maybe get a necklace formed as a heart and tell her this; ""Look what I found at the parking spot, you must've missed it. It must have slipt right of your neck, let me put it on for you"" and then you put it on her gently, as you look in her eyes. This is also something I saw in the ""Catch me if you can"" movie, but I am pretty sure it would've melted possibly any girl that had the slightest interest in you.

Also: Studies show that girls find it more attractive if you look at their mouth while they're talking. I don't know why, but..***IMG***[images/smilies/whistle.gif]***IMG***"
44903441,"""You are beautiful, i love you just the way you are. ""

I said this once to a girl and the whole class was like awwwwwh. She was my girlfriend until she had to move to Belgium. That shit hurt."
44903009,"Happened to me in the past while I was in college. Too many good looking girls were taken! You will have to forget her, it will take time. You have to go out and keep yourself busy. It works :)"
12280644,You're not friends with her on facebook?  That's a healthy relationship.
44891048,"Because she finds out the man was secretly her sister.

***IMG***[images/smilies/blush.gif]***IMG***"
33938245,"***CITING***[https://hackforums.net/showthread.php?pid=33938197#pid33938197]***CITING***

With price like that he can buy a gift of css or a CS PACK
lol"
44886161,right now im -50 because of my mom and they keep calling her so she has to pay it back like this week.
33897278,i can do this to with a better pack i used styx for 1 month its 1 shit pack the domains die within mintues for a start infection rate is very low
44898070,"***CITING***[https://hackforums.net/showthread.php?pid=44898036#pid44898036]***CITING***

Good point, guess it just comes with the package of owning a large engine car."
41662429,"buy myfreecams.com premium account with token (credit) Have fun with many-many wonderfull girl in videochat. I sell 1000 token for 20 usd (if you buy from website, cost 100 usd)"
33822974,"***CITING***[https://hackforums.net/showthread.php?pid=33822867#pid33822867]***CITING***
Yes, he is saying he wants a female slave that has a webcam so he can make her write on paper saying his name..."
33822960,"I think he wants a female slave to hold up a sheet of paper saying ""$atanrulze"""
33822867,"OP, what the hell are you even saying?
You want a female RAT slave?"
33822720,I Am confused on what you are asking for. Do you want a RAT Slave to write your name? or you want a hot girl to hold a paper with your name on it?
44877313,"***CITING***[https://hackforums.net/showthread.php?pid=44877292#pid44877292]***CITING***

Can you please stop fan girling me, thanks!"
44877071,"***CITING***[https://hackforums.net/showthread.php?pid=44877060#pid44877060]***CITING***

Yeah she was laughing so hard when I linked it to her xD"
44877060,"***CITING***[https://hackforums.net/showthread.php?pid=44876572#pid44876572]***CITING***

only just realized it was Vinnie's girlfriend that replied to my post

top kek"
33508234,"i had 3 girls from Cyprus in my drama school class, when they were talking to each other i couldn't understand a word hahahhaha!! :P"
44602433,I'm Sister Mary because she is the nun on American Horror Story that got possessed by the Devil.
44883472,"Well, she obviously doesn't have her priorities straight, so I'd ex her."
44883404,"***CITING***[https://hackforums.net/showthread.php?pid=44883355#pid44883355]***CITING***
Exactly, going to bring this up tomorrow with her. She will just say that I have no right to control her, like she always does."
44882715,"***CITING***[https://hackforums.net/showthread.php?pid=44882697#pid44882697]***CITING***

You have to realize she is her own person. She can do whatever she wants in her life. But so can you. Let her know you don't like it. And if she cares enough then she will stop for you. If not then find someone who does."
33781715,"steam gifts:

rock of ages - 4.99
cs complete pack - 14.99"
44870852,"Hahahahahaha. Kids.
They doesn't want you to have sex, but they know you'll try to do it anyways. So they got you the condoms in case you try to pull a fast one and shove your love stick into your girlfriend behind your parents back."
44857621,"Nothing is 100% safe when it comes to not getting pregnant.
So regardless of what you and her are doing there's always a chance.

At your age you're not ready for an unplanned pregnancy and I don't think you're ready for sex, wait until you are both older and the moment you have together will be more meaningful and passionate."
44534959,I don't really have any crazy stories but I ride Girl almost exclusively now.
44879605,"You just copied a video, and the old lady said nice person I believe.

Well all know I didn't mean nice person."
44578510,used to love it as a kid was pretty good at it but then met a girl(now my wife) and slowly stopped i still watch vids someties seems they got more technical and balls of steel these days
44855083,She probably enjoys you enough as a friend that she doesn't wanna ruin it by telling you she doesn't like you.
44855005,"Sounds like she was just happy that you were good friends,now she thinks that her ""brother"" is going to leave her unless she finds him attractive and appealing too. that being said, your thrown into the friendzone. that being said i reccomend you get some booze and just drink for a night. LOL just relaized your probably not of age."
44847378,You need to invite her somewhere to do something and then talk about this. If you like her then you need to tell her how you feel and if she regrets you then you will have to move on
44846824,"Give her a couple days to think it over. If she doesn't say anything do you confront her about it, and just say you wanted to get it off your chest and see if there was anything more then friendship between you guys, and if you guys are that good of friends you will move on if there is nothing to be found."
41647575,Sims 2 and all expansion packs are free if that is what you are.looking for.
41584867,I can sell you CS complete pack for $14. Let me know if you're interested.
44813331,"Yall niggas have fucked up parents, i was fortunate to have a perfectly balanced mother, she let me do what i want, but let me know that everything could have a costly consequence, so I never did shit that could cause me harm or others, just ol fashion fun."
44813246,"I would not say my mom is being annoying as hell, but it's sad to see her getting older, I am noticing she is not 100% following the new technology era and stuff, she is starting to become a bit racist and brainwashed by media and you know not thinking by herself not challenging herself and giving up on dreams.

Beside that she is pretty chills, but that's sad."
44212993,"WOW 
M'lady you are the le fairest of all the lands!
Would you care to join me in my quest to le conquer wal mart in order to loot Mt dew?

(ps you forgot the suicide threads"""
44316923,"Vouch, I taught bugga her attention whoring skills.

10/10"
44851630,"i has no 66cent i need 66 cent

and rlly
ofc he's gonna say ""waat mam"" when she asks him about the 66cent
he's gonna like stupid"
33598907,Wait did that prostitute just say that she was getting a PHD and that YOU were sick in the head?  I died.
41547934,"I'd use this but it'd be a pain to get the people I actually talk with to start using it, I also doubt that people such as my girlfriend and dumber friends would know how to use it.

I'll give this a miss for now, perhaps I'll end up using it later."
44828366,"Female: Mystique
Male: Erik/Magnus/Charles/Xavier/Logan"
44825136,"Girl would probably be named Izabella
Boy though... Probably Jake"
44846807,Self harm is now a new teenage fad here in Texas. Kids cut the names of the person they are in a relationship into their arm.
44847912,"***CITING***[https://hackforums.net/showthread.php?pid=44847026#pid44847026]***CITING***

Me: ""I have 900+ rep and 12 awards on Hack Forums""

Girl: ""Holy shit I want your dick"""
44843370,"I think that if she doesn't have a problem with it, you shouldn't either. Maintain the mindset that you are better then all of the other guys, shes dating you not them (there is a reason for that)."
44843332,How does she react to that? I'm curious.
44644790,"Just tell her that u are fine with it :) bring it up 1 more time :)

Spoiler ***LINK***(Click to View)[javascript:void(0);]***LINK***Don't tell her u got a piss fetish ***IMG***[images/smilies/hehe.gif]***IMG***"
44771255,"***CITING***[https://hackforums.net/showthread.php?pid=44771218#pid44771218]***CITING***

Because when people lie about their age they put 15 years old, right?

>she can make her age hidden
>can choose an obvious fake year
>chooses 1999

oh ok bud maybe u just a pedophile :)"
44771218,"***CITING***[https://hackforums.net/showthread.php?pid=44771203#pid44771203]***CITING***

Because everyone puts their real age on their HF, right? She's 16 and I'm 18, I told her not to put her real age on this."
44771203,"***CITING***[https://hackforums.net/showthread.php?pid=44771094#pid44771094]***CITING***

Your girlfriend is 15 years old? wtf i thought you were like 20 lol"
41467707,heheheheheheh u suck at csgo package
21851206,"***CITING***[https://hackforums.net/showthread.php?pid=21841293#pid21841293]***CITING***

HaHaHa 'he' is a girl :P hehehe and 'he' is my sister :)"
41444956,"***CITING***[https://hackforums.net/showthread.php?pid=41439058#pid41439058]***CITING***

I don't think you can crack wifi security with DSploit. It does basic penetration testing, packet sniffing, and MITM attacks."
34662272,"***CITING***[https://hackforums.net/showthread.php?pid=34662252#pid34662252]***CITING***
Naa, I'm mad cus you were taking it hella far and it was annoying cus she was freaking out.
Good job though with getting my reason for being a dick to you half right.
***IMG***[https://i.imgur.com/EeymL8K.jpg?1]***IMG***"
34662252,"Kelsee is mad at me for fucking with some random girl called Jasmine Aranda.

***IMG***[images/smilies/bebe-pleure.gif]***IMG***."
34945797,We just had a girl with a beautiful voice singing on the Room :)
20008986,"Huge vouch for Lightblue, she is a good artist and got alot off passion <3

PS: Your thread looks like it is aligned to the right, idk if it is ment too be like that :)"
33250003,"Hello sirs,

i'm looking for an small Downloader for an exploit pack for my Beta Bot.

Maybe you can help me out with an Link or you offer it.

Requirements:

It must be FUD and it may have no dependencies (C/C++) and it should be small.

PM me or write below, thanky you"
26286744,"I Have some female instagrams..

Great for ewhoriing"
26285045,"Looking for a female youtube, and/or gamertag.
Can trade stuff, PM me! :D"
41225433,"No chance of Apple allowing it on the App Store, you could simply publish the IPA online for people who are Jailbroken to install or make it a Deb package to be installed via Cydia but both those really lower your audience. Android on the other hand allows installation of apps from external sources without any modification so if you simply distribute online then just get people to side-load it that'd be good. Or to increase visibility you could try get it on the Google Play store which isn't expensive at all compared to Apple Dev Account prices and it's also quite likely to get approved. Not sure how many people would actually use it though as 99% of Skype Resolver websites work fine by just navigating to them on your phone's browser."
33399797,"Indeed, she really is very ugly. ***IMG***[images/smilies/blackhat.gif]***IMG***"
33399301,She looks like she's 14 you ass-wipe. Leave her alone.
41170915,"Need to get IG followers/shoutout but for majority female followers

anyone can do this, HMU."
53606,"[IMG]http://i1.[censored].com/6l0bv46.jpg[/IMG]

Audio theme:
TBA - remix

Contents:

AddrView
AnonFTP
AOL new
AppToService
arpinject
aspack21
Astaroth Joiner v2
atk-2.1
BankOfAmerica
bios_pass_remover
BlasterW32
blue
bmpripper
brutus
Cable Modem Sniffer
CapKeys_DIGITAL
CASXM138
CAYZODQF
CGI Founder v1.043
cgis4
CGISscan
cia10
cports
craagle
Crackftp
CreditCardGjenerator
Davs_TR_REtail
DDL Sites
DeepUnFreez
DrVBS
eBay
EESBinder
egold
E-mail Cracker
ezDataBase_Defacer
F.B.I - Binder
FTP Brute Forcer
ftpbr
~Censored~ Mail Bomber 2.3
G00B3RS_phpBB_exploit_pack
genxe-beta-0.9.0
Google_Hacker_1.2
grinder1.1
Hack FLASH Template
Hack MY Space
Hack Photoshop CS2
HackersAssistant
HackTheGame
hck
hlboom
Hook Tool Box
Hotmail Email Hacker
Hotmail HAcker Gold
Hotmail ScamPage
HotmailHack
HSBC-US
hydra-4.6-win
iecv
IP2
ipnetinfo
john-17w
Key Changer
Key_Logger
Legion NetBios Scanner v2.1
Mail Boomb_2.0 YAHOO
MIDNITEmassacre
MooreR Port Scanner
MSN Flooder 2.0
MSN Messenger Account Cracker v2.0
MSNLoader
NET BIOS Scaner
NetBIOS Name Scanner
NetResView
NFO Maker 1.0
Nimda
nkedb
nolimitcracker
NTPacker
nts
NullAddFrontend
On-Off MSN
OS Update Hack
P0kes WormGen 2.0
panther
PayPal
PCAnyPass
Php Nuke Hacker v11.0
phpBB Annihilator
phpbb attack
phpbb bruteforcer
PhpBB pass extractor
phpBB_DoS
phpbb_spammer
phpBBAttacker
phpBBAttacker
phpBBcracker
PhpBuGScan
PHPfucker
PhpNuke_bypass
Ping & Nukes
Port Listener XP
pqwak2
procexp
ProMo
ProxyPro
Pure phpBB Email harvester
rainbowcrack-1.2-src win-lin
Remote Shut Down
ResHacker
Rocket
rpc
RpcScan101
Sasser
SendMailer
Server 2003 Keygen
Server Killer
showpassv10
sitedigger2
smbat-win32bin-1.0.4
SMBdie
smbproxy-win32bin-1.0.0
Source Checker
source codes
sprut
SQLScan v1.0
Stealth - HTTP Scanner v1.0 build 23
super
SuperScan4
tftpd32.273
thunter
TinaSoft KILL
traceroute
UC.Forum Spam
udpflood
Ultra Dos
USBank
Visa Spam
Warez Sites
Web Cracker 2.0
WebCracker 4.0
whoistd
Win XP Activator
WindowHide
Windows XP Corperate Keygen
Windows XP KeyGen
Windows XP Product Key Changer
Windows XP Product Key Checker
Windows XP Product Key Viewer
WindowsAdminpasswordHack
wwwhack
xpass
xplizer
Yahoo Password
yahooUltraCracker
zehir 


Code:
***CODE***[http://www.ftp2share.com/file/06d589bd-8ccf-454b-a848-98a047959979/Ultra_Hackers_-153in1-__Must_Have___AIO_.rar.html]***CODE***"
16279755,Those are great. I would like the Pack 1
33004421,"Your best bet is to go and buy an exploit pack.

for that price range i would recommend sweet orange.

﻿sweet_orange1@jabber.org

a week is $450 so you could get 2 weeks.

there is a 150k traffic limit and a built in TDS if needed.

You need to supply your own domains."
39185105,Buy a full solution DIY package at Newegg. I think that's your best bet~
54670743,"Have a nice house, job, and girlfriend."
46180577,"OMG please do this one!  Super hot girl I used to know in high school.  I've been trying to find as much stuff on her as possible.  I think this could be the best ones though.

hxxp://jackflemingphotography(dot)smugmug(dot)com/PROOFGALLERIESPASSWORDREQUIRED/PEOPLE/BRENDA-CHHAING-MOTEL

email is deezguyz83@yahoo.com"
28804076,Could i get this package? Thanks in advance!
36275800,"***CITING***[https://hackforums.net/showthread.php?pid=36267883#pid36267883]***CITING***

I attacked with 65kb/packet with a delay of 10ms. No idea why, probably because it's only and only hosting TS servers. I attacked it  with UDP."
41099279,"A bit of an odd request, my girlfriend has been going ham on the sims 3, so I thought it'd be nice to buy her ""SimsPoints"" - a currency for the game."
32927202,"How about some Fake Programs for PPD, or a Full PPD niche pack?"
41048072,"Ohh, I can sell you coins, just sold my Ibra that I packed. I have Neymar, and a shit ton of iMOTM's."
34895049,"Sn4g, bro. 

Your standards are low considering you think this girl is cute.

Got me all excited, feel like this girl is 15, this a Jail Bait thread?"
34895024,OH MY FUCKING JESUS IT'S A FEMALE? I HAVE NEVER SEEN ONE OF THOSE IN MY LIFE
32722945,Check my signature. Cheapest on Hackforums! Bundle Package
34892334,"Who cares?

People will watch anything if a cute girl is involved."
32718155,"I'm looking for one for ewhoring girl purposes.
I have a method i tryed on 2 girls and works.

Msg me for more info
DON""T COMMENT AND SAY IM GAY GAY GAY I WILL REPORT POST."
25658239,Looks like a awesome pack :) would you minde PM me?
26999020,plz pm me with your wonderful package cant wait to use it
32650108,"Looking to buy Instagram followers right now, PM me your packages, not spending more than $5.

GOT IT. Closed."
32620449,"Hi, I want to buy Female facebook accounts.
The accounts can be hacked I don't care but that will bot be restored.
The accounts must have more then 500 friends and more then 3 photos..
(better if the acc has more photos,likes,friends,and the girl looks good)

Paying via PP,pm me OR post here"
34893514,"Hey, i really just need the codes for the sims 3 starter pack from the old humble bundle. paying $5"
34467971,"I have a friend who might even help you get the admin's password but if you are willing to help her with another issue. Her uid is Just Some Random, I just posted in another thread explaining it somewhat."
32597006,Looking for a spoofed web stresser with a stress time of 2000-3600 seconds or more and a lifetime package for 20$. If there is any out there let me know as I will really be interested. Thanks alot.
6729245,Where are the females at?
18868867,"***CITING***[https://hackforums.net/showthread.php?pid=18868800#pid18868800]***CITING***

She could set her privacy settings to prevent any outsiders getting any information. If she didn't set it as such, it would be her consent to.

Facebook isn't the issue or topic of this thread."
18868800,"***CITING***[https://hackforums.net/showthread.php?pid=18868748#pid18868748]***CITING***
Well, with privacy settings,I could argue that. It is easy to find fine girls on FaceBook, just search common names and such... Not that I would know"
18868748,"***CITING***[https://hackforums.net/showthread.php?pid=18868700#pid18868700]***CITING***

At least there, she does it to her own consent to people she knows."
40772331,I bought the monthly package CrypticVPN for $3.49
34744662,"***CITING***[https://hackforums.net/showthread.php?pid=34744547#pid34744547]***CITING***

What does the applet need to do?
One is an e-book for $15 right now that has three methods to make $50+ a day, and the other is a method for $20 for silver package and $30 for gold package that will also make you money. That one I don't know the exact earnings."
32427152,if you have $200 to spend get the silence exploit pack better investment
34659195,"who is trusting for selling loads or traffic? that also having an exploit pack to give all in 1 solution.

pm the prices please."
34430701,You won't find any quality installs... Buy loads. Or use an xPack and buy some traffic. GL.
34645741,"***CITING***[https://hackforums.net/showthread.php?pid=34545678#pid34545678]***CITING***

Reminds me of this Facebook page someone made in my hometown of Vancouver. The person running the page would write shit about people in the metropolitan area of Vancouver. One of the victims was my friend. They mentioned how she lost her virginity at the age of 14, then linked this information on her wall. 

On topic: Page reported."
54436159,Did you just assume his gender?
54435905,guy with low self-esteem posts a pic of himself in the name of his imaginary girlfriend and you do him like this smh ***IMG***[images/smilies/non.gif]***IMG***
40559398,"If your looking for a female acct, been in a lot of Us and european groups.
I still have the ewhoring pack.
so yeah, pm me for that."
40536668,I know if you look in the hacking tools section this dude named Anon!M ID has a Hack Pack v2 with crypters. Go to his thread and look!
32111243,"- ArmA II: Combined Operations (Steam Key)
- ArmA III: Alpha Full Version (Steam Key)
- SkyGo: Multiple Packages Available"
10291088,Erhm yeah... register and order a free package?
30509641,"Sitting in the room on cam with my lady Xrox.
Anyone up to chat."
44593205,No more girlfriends wondering why my BF's on snapchat are other girls.. Whew.
34038844,"We have a few girls in the room for every guy feeling gender starved and the room is pretty active right now so come join.
I'll be on in a bit after I get done watching some more Ghost in the Shell."
34148843,"[img]http://i.imm.io/1dnC4.png[/img]

Thanks matt for ss

Kayle is not .gif , I had to SE her lol"
10262008,"Hi Forum User's.

My mom had protected our FRITZ!Box with a password. She had turned off my I-Net. Had someone a idea to find the password out???

Thanks 

Zottel

Sorry for my bad englisch. I am German :-)"
30229268,"ok so my girlfriend has an okcupid account. which she has recently started using again. she claims its for pen pals ect, which is more than possible. however i would like to go in and take a look. Im pretty new at most of this and im making progress but if someone could help me into her account id really appreciate it!"
53835444,A lot of cute girls. Makes me wanna join :)
28424002,"***CITING***[https://hackforums.net/showthread.php?pid=28419993#pid28419993]***CITING***
 She deleted and blocked the message so we have no proof. My sister isn't very tech savy lol. I just want someone to take her shit down."
28419993,Did you inform the police of her harassment of your sister. Is that like a text she sent?
28248401,"I'll keep it short.
One of my friends had her crush spoiled here, dunno why she asked me since I'm heading to HS but anyways, I'd figure you guys are the ones to ask. I want to find out who made this site and the authors name if possible.
If not, well then that will suck.
Thanks HF! ***IMG***[images/smilies/blackhat.gif]***IMG***
***LINK***http://thegossipofmarktwain.weebly.com/index.html[http://thegossipofmarktwain.weebly.com/index.html]***LINK***

Thanks for all who read and attempt!"
30930914,Can i have this pack please thank you very much!
44807605,"If your saying what she wants to hear, then she's not dating you, she dating the person you are portraying yourself as, which eventually will fall through"
44813026,"Well, if she isn't going to be your valentine, you could just ask her to the movies or to a day out together.
Be confident and if she rejects the offer, just ask when she's free so you can plan a day."
44812973,"Doxing a girl you want to go on a date with is just plain weird.
Ask her, and actually get to know her from her and not piecing information together you found online.

Anyway, those were my two cents. It's your decision to make"
44792211,"Name: Don't care.
Height: Shorter than me
Weight: Skinny or Thick.
Skills: Don't really give two shits.
Eyes: Big brown black eyes. I don't really like light eyes.
Personality: Sweet, someone who is funny and likes my humor and could also be a jackass in a funny way.
Attitude?: Nice and a sarcastic.
Perfect Body Build?: A nice ass.
Race: Mexican, Indian, MAYBE white. Depends.
Hair Color: Black.
Style: (Emo, Regular, Rave, Scene, Goth, etc) Regular. I don't like nerdy girls or bubbly girls."
44789887,"The idea of this thread is good however why does it have to be a bitch? ;p

Well, I'm female so there needs to be a man version of this!"
44806203,"Yes I do. If I didn't remind my friend that she owed me $20 for birth control pills, she wouldn't have given back the money."
44805432,Well girl enjoy the day. Its a normal go to work saturday for me!
40175035,"The accounts in my signature are both personal and will never be recovered. They're both amazing accounts. I'm also selling a Battle.net account with D3 Reaper of Souls + ~$20 spent on Hearthstone card packs. 

I also have insanely OG LEague of Legends related usernames for Azubu.tv that you can resell (or use) in the future for major profit."
44801245,"lol now she is saying she wants to break up with her boyfriend....

she needs to chill out"
